Processor;image.ID;sheet name;sheet and slide number;Title;Title.object;Title.workType;Title.workType;Title.workType;Title.imageView;Location.type;Location.country;Location.state-province;Location.city-county;Location.repository;Location.ARTSTOR;creator.Name;creator.Nationality;creator.Dates;creator.Role;creator.NameSource;creator.Display;creator.Name;creator.Nationality;creator.Dates;creator.Role;creator.NameSource;creator.Display;creator.Name;creator.Nationality;creator.Dates;creator.Role;creator.NameSource;creator.Display;Date.earliest;Date.latest;Date.display;Date.stylePeriod;Date.stylePeriod.source;Date.stylePeriod;Date.stylePeriod.source;#culturalContext;#culturalContext.source;keyword;Subject.source;keyword;Subject.source;keyword;Subject.source;Source.photographer;source.Contributor;Source.institutionalContributor;Source.date;Source.Displaydate;dateScanned;dateProcessed;Rights
Keara;3800096;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 5, slide #22;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800097;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 5, slide #24;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800098;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 5, slide #33;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800099;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 6, slide #25;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800100;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 6, slide #31;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800101;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 6, slide #33;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800102;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 6, slide #36;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800103;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 7, slide #2;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800104;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 7, slide #7;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800105;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 7, slide #13;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800106;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 7, slide #14;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800107;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 7, slide #19;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800108;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 8, slide #21;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800109;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 8, slide #24;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800110;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 8, slide #29;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800111;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 9, slide #24;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800112;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 9, slide #25;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800113;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 9, slide #27;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800114;Florida, Orlando, Disneyworld, Epcot, March 2000;sheet 9, slide #29;Disneyworld;Epcot;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800115;Florida, Orlando, Magic Kingdom;sheet 1, slide #23;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800116;Florida, Orlando, Magic Kingdom;sheet 1, slide #26;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800117;Florida, Orlando, Magic Kingdom;sheet 1, slide #27;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800118;Florida, Orlando, Magic Kingdom;sheet 1, slide #30;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800119;Florida, Orlando, Magic Kingdom;sheet 1, slide #33;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800120;Florida, Orlando, Magic Kingdom;sheet 1, slide #35;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800121;Florida, Orlando, Magic Kingdom;sheet 1, slide #14;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800122;Florida, Orlando, Magic Kingdom;sheet 2, slide #22;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800123;Florida, Orlando, Magic Kingdom;sheet 2, slide #33;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;04/28/10;;© Elizabeth Barlow Rogers
Keara;3800124;Florida, Orlando, Magic Kingdom;sheet 3, slide #10;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;05/05/10;;© Elizabeth Barlow Rogers
Keara;3800125;Florida, Orlando, Magic Kingdom;sheet 3, slide #11;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;05/05/10;;© Elizabeth Barlow Rogers
Keara;3800126;Florida, Orlando, Magic Kingdom;sheet 3, slide #14;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;05/05/10;;© Elizabeth Barlow Rogers
Keara;3800127;Florida, Orlando, Magic Kingdom;sheet 4, slide #31;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;05/05/10;;© Elizabeth Barlow Rogers
Keara;3800128;Florida, Orlando, Magic Kingdom;sheet 4, slide #28;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;05/05/10;;© Elizabeth Barlow Rogers
Keara;3800129;Florida, Orlando, Magic Kingdom;sheet 4, slide #2;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;05/05/10;;© Elizabeth Barlow Rogers
Keara;3800130;Florida, Orlando, Magic Kingdom;sheet 4, slide #27;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;05/05/10;;© Elizabeth Barlow Rogers
Keara;3800131;Florida, Orlando, Magic Kingdom;sheet 4, slide #22;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;05/05/10;;© Elizabeth Barlow Rogers
Keara;3800132;Florida, Orlando, Magic Kingdom;sheet 5, slide #4;Disneyworld;Magic Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;05/05/10;;© Elizabeth Barlow Rogers
Keara;3800133;Florida, Orlando, Disneyworld;sheet 1, slide #13;Disneyworld;;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;05/05/10;;© Elizabeth Barlow Rogers
Keara;3800134;Florida, Orlando, Disneyworld;sheet 1, slide #18;Disneyworld;;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;05/05/10;;© Elizabeth Barlow Rogers
Keara;3800135;Florida, Orlando, Disneyworld;sheet 2, slide #15;Disneyworld;;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;05/05/10;;© Elizabeth Barlow Rogers
Keara;3800136;Florida, Orlando, Disneyworld;sheet 2, slide #12;Disneyworld;;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;05/05/10;;© Elizabeth Barlow Rogers
Keara;3800137;Florida, Orlando, Disneyworld;sheet 3, slide #36;Disneyworld;;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;05/05/10;;© Elizabeth Barlow Rogers
Keara;3800138;Florida, Orlando, Disneyworld;sheet 4, slide #21;Disneyworld;;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;05/05/10;;© Elizabeth Barlow Rogers
Keara;3800139;Florida, Orlando, Disneyworld, Animal Kingdom;sheet 1, slide #19;Disneyworld;Animal Kingdom;Designed Landscapes;;;general view;current site;United States;Florida;Lake Buena Vista;Foundation for Landscape Studies;;Hart, Robert;American;;architect;;Robert Hart;Disney, Walt;American;1901-1966;artist;;Walt Disney;Disney, Roy O.;American;1893-1971;;Roy O. Disney;;20th century;;20th century;Modernist;aat;;;American;ulan;parks (recreation areas);;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;Mar-00;05/07/10;;© Elizabeth Barlow Rogers
